2015年5月14日	7,185.07	7,230.59	7,262.56	7,167.34	11.19K	-0.77%
2015年5月15日	7,066.54	7,186.23	7,186.23	7,009.82	9.93K	-1.65%
2015年5月18日	7,044.97	7,041.17	7,087.98	7,014.24	10.62K	-0.31%
2015年5月19日	7,255.83	7,058.89	7,257.83	7,034.20	11.57K	2.99%
2015年5月20日	7,293.80	7,287.89	7,440.76	7,264.23	13.56K	0.52%
2015年5月21日	7,536.77	7,331.87	7,537.88	7,329.05	13.08K	3.33%
2015年5月22日	7,749.74	7,647.52	7,755.56	7,555.81	16.29K	2.83%
2015年5月25日	8,088.65	7,728.62	8,093.22	7,725.01	16.79K	4.37%
2015年5月26日	8,236.81	8,109.14	8,264.32	8,006.80	17.12K	1.83%
2015年5月27日	8,286.14	8,273.56	8,332.48	8,116.73	17.68K	0.60%
2015年5月28日	7,729.12	8,285.36	8,383.22	7,716.67	20.68K	-6.72%
2015年5月29日	7,705.02	7,669.49	7,874.84	7,392.81	15.62K	-0.31%
2015年6月1日	8,097.06	7,761.82	8,105.00	7,722.12	14.05K	5.09%
2015年6月2日	8,357.96	8,160.87	8,361.23	8,074.24	16.56K	3.22%
2015年6月3日	8,219.51	8,334.11	8,349.06	8,096.90	15.18K	-1.66%
2015年6月4日	8,126.22	8,217.49	8,231.23	7,587.28	14.90K	-1.13%
2015年6月5日	8,229.50	8,213.46	8,311.36	8,001.66	17.86K	1.27%
2015年6月8日	8,378.03	8,289.21	8,401.48	8,132.61	20.24K	1.80%
2015年6月9日	8,368.75	8,383.12	8,453.37	8,283.83	15.40K	-0.11%
2015年6月10日	8,551.75	8,328.20	8,652.05	8,240.01	15.11K	2.19%
2015年6月11日	8,644.65	8,589.22	8,664.03	8,480.20	16.12K	1.09%
2015年6月12日	8,768.35	8,751.17	8,876.70	8,728.69	18.78K	1.43%
2015年6月15日	8,536.13	8,801.49	8,836.32	8,505.88	17.13K	-2.65%
2015年6月16日	8,365.79	8,463.98	8,566.25	8,270.50	13.91K	-2.00%
2015年6月17日	8,458.16	8,326.54	8,470.18	8,078.52	14.66K	1.10%
2015年6月18日	8,140.86	8,427.93	8,502.37	8,125.31	14.72K	-3.75%
2015年6月19日	7,545.40	7,990.85	8,059.32	7,538.74	12.22K	-7.31%
2015年6月23日	7,841.43	7,567.04	7,860.48	7,226.63	13.04K	3.92%
2015年6月24日	8,059.51	7,896.98	8,077.29	7,825.27	15.20K	2.78%
2015年6月25日	7,808.47	8,081.96	8,135.49	7,715.15	16.18K	-3.11%
2015年6月26日	7,186.02	7,586.69	7,676.92	7,107.77	14.50K	-7.97%
2015年6月29日	6,950.41	7,392.20	7,396.91	6,588.93	18.79K	-3.28%
2015年6月30日	7,371.29	6,927.85	7,378.83	6,673.96	18.43K	6.06%
2015年7月1日	7,055.64	7,250.93	7,573.37	7,019.47	16.73K	-4.28%
